scene_id	book_num	book_title	era_band	slot_in_book	source_layer	source_type	old_title	clean_title	title_status	brief_scene_description	inferred_character_names	inferred_character_ids	book_active_cast	book_key_pressure	source_trace	corridor_region_anchor	county_anchor	ecology_pressure_mode	creature_refs	transformation_notes	authority_class
B22_S096	22	The Last Open Gate	Era V — Final Resonance and Rebirth	12	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the Threshold Test Underway	The Threshold Test Underway	rewritten_beat_end	Book 22 gains forward motion.			All core cast. Secondary arcs completing.	Corveth's final reckoning completes. | Sorra's protocol formally established. | Wrenath's record complete through this point.	SCENE_EXPANSION_EXTRACT:book.txt:B22_S096						accepted_tier1_or_2
B22_S108	22	The Last Open Gate	Era V — Final Resonance and Rebirth	13	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Love Recast Under Threshold Pressure	Love Recast Under Threshold Pressure	rewritten_beat_end	Book 22 deepens honestly.			All core cast. Secondary arcs completing.	Corveth's final reckoning completes. | Sorra's protocol formally established. | Wrenath's record complete through this point.	SCENE_EXPANSION_EXTRACT:book.txt:B22_S108						accepted_tier1_or_2
B22_S112	22	The Last Open Gate	Era V — Final Resonance and Rebirth	14	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	Mack's Vast Willow Embodiment Booming Voice and Terrain Magic Remain Central to the Last Open Gate Book	Mack's Vast Willow Embodiment Booming Voice and Terrain Magic Remain Central to the Last Open Gate Book	kept	Representation stays correct.	Mack	wowas::mack_willow_father	All core cast. Secondary arcs completing.	Corveth's final reckoning completes. | Sorra's protocol formally established. | Wrenath's record complete through this point.	SCENE_EXPANSION_EXTRACT:book.txt:B22_S112						accepted_tier1_or_2
B22_S118	22	The Last Open Gate	Era V — Final Resonance and Rebirth	15	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Book Finds Its Gate Law	The Book Finds Its Gate Law	kept	Tone and structure lock.			All core cast. Secondary arcs completing.	Corveth's final reckoning completes. | Sorra's protocol formally established. | Wrenath's record complete through this point.	SCENE_EXPANSION_EXTRACT:book.txt:B22_S118						accepted_tier1_or_2
B22_S119	22	The Last Open Gate	Era V — Final Resonance and Rebirth	16	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Next Layer Promises Final Resonance Scale Consequences	Book 23 loads forward	rewritten_from_detail	Book 23 loads forward.			All core cast. Secondary arcs completing.	Corveth's final reckoning completes. | Sorra's protocol formally established. | Wrenath's record complete through this point.	SCENE_EXPANSION_EXTRACT:book.txt:B22_S119						accepted_tier1_or_2
B22_S120	22	The Last Open Gate	Era V — Final Resonance and Rebirth	17	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the Household Truly Brought to the Gate	The Household Truly Brought to the Gate	rewritten_beat_end	Book 22 is properly underway.			All core cast. Secondary arcs completing.	Corveth's final reckoning completes. | Sorra's protocol formally established. | Wrenath's record complete through this point.	SCENE_EXPANSION_EXTRACT:book.txt:B22_S120						accepted_tier1_or_2
B23_001	23	The Final Resonance	Era V — Final Resonance and Rebirth	1	DIRECT_SOURCE	PLACED_FILE	The Final Resonance	The Final Resonance	kept				Neith	Pip's sonomancy at full capacity. Encompasses all previous beats. | 42Hz everywhere — the book hears itself. | Xethrolund's emotional arc confirmed: he ran, he came, he arrived, he loves. | The whole world sings at once.	PLACED_FILE:books/Book_23_The_Final_Resonance/placed/B23_001__The_Final_Resonance.md:B23_001						accepted_tier1_or_2
B23_002	23	The Final Resonance	Era V — Final Resonance and Rebirth	2	DIRECT_SOURCE	PLACED_FILE	Positioning For Blood Cello	Positioning For Blood Cello	kept				Neith	Pip's sonomancy at full capacity. Encompasses all previous beats. | 42Hz everywhere — the book hears itself. | Xethrolund's emotional arc confirmed: he ran, he came, he arrived, he loves. | The whole world sings at once.	PLACED_FILE:books/Book_23_The_Final_Resonance/placed/B23_002__Positioning_For_Blood_Cello.md:B23_002						accepted_tier1_or_2
B23_S001	23	The Final Resonance	Era V — Final Resonance and Rebirth	3	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Book Opens on Resonance As Immediate World Force	Resonance As Immediate World Force	rewritten_book_open	The final resonance is no longer speculative.			Neith	Pip's sonomancy at full capacity. Encompasses all previous beats. | 42Hz everywhere — the book hears itself. | Xethrolund's emotional arc confirmed: he ran, he came, he arrived, he loves. | The whole world sings at once.	SCENE_EXPANSION_EXTRACT:book.txt:B23_S001						accepted_tier1_or_2
B23_S012	23	The Final Resonance	Era V — Final Resonance and Rebirth	4	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the Final Resonance Classified Correctly	The Final Resonance Classified Correctly	rewritten_beat_end	Book 23 begins under answer-force law.			Neith	Pip's sonomancy at full capacity. Encompasses all previous beats. | 42Hz everywhere — the book hears itself. | Xethrolund's emotional arc confirmed: he ran, he came, he arrived, he loves. | The whole world sings at once.	SCENE_EXPANSION_EXTRACT:book.txt:B23_S012						accepted_tier1_or_2
B23_S024	23	The Final Resonance	Era V — Final Resonance and Rebirth	5	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Response Recast As Another Form of Test	Response Recast As Another Form of Test	rewritten_beat_end	Book 23 deepens properly.			Neith	Pip's sonomancy at full capacity. Encompasses all previous beats. | 42Hz everywhere — the book hears itself. | Xethrolund's emotional arc confirmed: he ran, he came, he arrived, he loves. | The whole world sings at once.	SCENE_EXPANSION_EXTRACT:book.txt:B23_S024						accepted_tier1_or_2
B23_S036	23	The Final Resonance	Era V — Final Resonance and Rebirth	6	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Resonance Still Ahead of His Magic	Resonance Still Ahead of His Magic	rewritten_beat_end	Book law stays true.			Neith	Pip's sonomancy at full capacity. Encompasses all previous beats. | 42Hz everywhere — the book hears itself. | Xethrolund's emotional arc confirmed: he ran, he came, he arrived, he loves. | The whole world sings at once.	SCENE_EXPANSION_EXTRACT:book.txt:B23_S036						accepted_tier1_or_2
B23_S048	23	The Final Resonance	Era V — Final Resonance and Rebirth	7	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Resonance Discipline Recast As Survival	Resonance Discipline Recast As Survival	rewritten_beat_end	Book 23 remains accurate.			Neith	Pip's sonomancy at full capacity. Encompasses all previous beats. | 42Hz everywhere — the book hears itself. | Xethrolund's emotional arc confirmed: he ran, he came, he arrived, he loves. | The whole world sings at once.	SCENE_EXPANSION_EXTRACT:book.txt:B23_S048						accepted_tier1_or_2
B23_S060	23	The Final Resonance	Era V — Final Resonance and Rebirth	8	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Ursulas Binding Woven Cleanly Into the Resonance Book	Ursulas Binding Woven Cleanly Into the Resonance Book	rewritten_beat_end	Book 23 stays aligned.			Neith	Pip's sonomancy at full capacity. Encompasses all previous beats. | 42Hz everywhere — the book hears itself. | Xethrolund's emotional arc confirmed: he ran, he came, he arrived, he loves. | The whole world sings at once.	SCENE_EXPANSION_EXTRACT:book.txt:B23_S060						accepted_tier1_or_2
B23_S072	23	The Final Resonance	Era V — Final Resonance and Rebirth	9	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Echo Worship Refused	Echo Worship Refused	rewritten_beat_end	Book 23 deepens correctly.			Neith	Pip's sonomancy at full capacity. Encompasses all previous beats. | 42Hz everywhere — the book hears itself. | Xethrolund's emotional arc confirmed: he ran, he came, he arrived, he loves. | The whole world sings at once.	SCENE_EXPANSION_EXTRACT:book.txt:B23_S072						accepted_tier1_or_2
B23_S073	23	The Final Resonance	Era V — Final Resonance and Rebirth	10	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Resonance Book Could Easily Use the Dogs As Spiritual Signposts and Does Not	The Resonance Book Could Easily Use the Dogs As Spiritual Signposts and Does Not	kept	Canon remains actively protected.			Neith	Pip's sonomancy at full capacity. Encompasses all previous beats. | 42Hz everywhere — the book hears itself. | Xethrolund's emotional arc confirmed: he ran, he came, he arrived, he loves. | The whole world sings at once.	SCENE_EXPANSION_EXTRACT:book.txt:B23_S073						accepted_tier1_or_2
B23_S084	23	The Final Resonance	Era V — Final Resonance and Rebirth	11	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Daisy May and Majeski Held Firm In the Answering World	Daisy May and Majeski Held Firm In the Answering World	rewritten_beat_end	Book 23 stays clean.	Daisy May	wowas::daisy_may_great_dane	Neith	Pip's sonomancy at full capacity. Encompasses all previous beats. | 42Hz everywhere — the book hears itself. | Xethrolund's emotional arc confirmed: he ran, he came, he arrived, he loves. | The whole world sings at once.	SCENE_EXPANSION_EXTRACT:book.txt:B23_S084						accepted_tier1_or_2
B23_S096	23	The Final Resonance	Era V — Final Resonance and Rebirth	12	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Harmonic Convergence Underway	Harmonic Convergence Underway	rewritten_beat_end	Book 23 gains forward motion.			Neith	Pip's sonomancy at full capacity. Encompasses all previous beats. | 42Hz everywhere — the book hears itself. | Xethrolund's emotional arc confirmed: he ran, he came, he arrived, he loves. | The whole world sings at once.	SCENE_EXPANSION_EXTRACT:book.txt:B23_S096						accepted_tier1_or_2
B23_S108	23	The Final Resonance	Era V — Final Resonance and Rebirth	13	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with Love Recast Under Resonance Pressure	Love Recast Under Resonance Pressure	rewritten_beat_end	Book 23 deepens honestly.			Neith	Pip's sonomancy at full capacity. Encompasses all previous beats. | 42Hz everywhere — the book hears itself. | Xethrolund's emotional arc confirmed: he ran, he came, he arrived, he loves. | The whole world sings at once.	SCENE_EXPANSION_EXTRACT:book.txt:B23_S108						accepted_tier1_or_2
B23_S112	23	The Final Resonance	Era V — Final Resonance and Rebirth	14	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	Mack's Vast Willow Embodiment Booming Voice and Terrain Magic Remain Central to the Final Resonance Book	Mack's Vast Willow Embodiment Booming Voice and Terrain Magic Remain Central to the Final Resonance Book	kept	Representation stays correct.	Mack	wowas::mack_willow_father	Neith	Pip's sonomancy at full capacity. Encompasses all previous beats. | 42Hz everywhere — the book hears itself. | Xethrolund's emotional arc confirmed: he ran, he came, he arrived, he loves. | The whole world sings at once.	SCENE_EXPANSION_EXTRACT:book.txt:B23_S112						accepted_tier1_or_2
B23_S118	23	The Final Resonance	Era V — Final Resonance and Rebirth	15	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Book Finds Its Resonance Law	The Book Finds Its Resonance Law	kept	Tone and structure lock.			Neith	Pip's sonomancy at full capacity. Encompasses all previous beats. | 42Hz everywhere — the book hears itself. | Xethrolund's emotional arc confirmed: he ran, he came, he arrived, he loves. | The whole world sings at once.	SCENE_EXPANSION_EXTRACT:book.txt:B23_S118						accepted_tier1_or_2
B23_S119	23	The Final Resonance	Era V — Final Resonance and Rebirth	16	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Next Layer Promises Born To Die Scale Consequences	Book 24 loads forward	rewritten_from_detail	Book 24 loads forward.			Neith	Pip's sonomancy at full capacity. Encompasses all previous beats. | 42Hz everywhere — the book hears itself. | Xethrolund's emotional arc confirmed: he ran, he came, he arrived, he loves. | The whole world sings at once.	SCENE_EXPANSION_EXTRACT:book.txt:B23_S119						accepted_tier1_or_2
B23_S120	23	The Final Resonance	Era V — Final Resonance and Rebirth	17	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Beat Ends with the World Truly Answering Back	The World Truly Answering Back	rewritten_beat_end	Book 23 is properly underway.			Neith	Pip's sonomancy at full capacity. Encompasses all previous beats. | 42Hz everywhere — the book hears itself. | Xethrolund's emotional arc confirmed: he ran, he came, he arrived, he loves. | The whole world sings at once.	SCENE_EXPANSION_EXTRACT:book.txt:B23_S120						accepted_tier1_or_2
B24_001	24	Born To Die	Era V — Final Resonance and Rebirth	1	DIRECT_SOURCE	PLACED_FILE	Neiths Full Revelation	Neiths Full Revelation	kept				Pip (Indalwin Willowjayce) | Rylos (Rylos Vayne Johnson) | Neith | Xethrolund | Rolzen | Daisy May | Majiskii | Mack | Dervish | Ursula	Neith fully revealed: created Diamond to harvest Pip and Rylos. | Rylos/Pip final reckoning: accountability named, not redemption. | Neith delivers mortal wound to Rylos. | Pip superpositions himself and Rylos. Defeats Neith. Was not supposed to be possible.	PLACED_FILE:books/Book_24_Born_To_Die/placed/B24_001__Neiths_Full_Revelation.md:B24_001						accepted_tier1_or_2
B24_002	24	Born To Die	Era V — Final Resonance and Rebirth	2	DIRECT_SOURCE	PLACED_FILE	Rylos And Pip Final Reckoning	Rylos And Pip Final Reckoning	kept		Rylos (Rylos Vayne Johnson) | Pip (Indalwin Willowjayce)	wowas::rylos_vayne_johnson | wowas::pip_indalwin_willowjayce	Pip (Indalwin Willowjayce) | Rylos (Rylos Vayne Johnson) | Neith | Xethrolund | Rolzen | Daisy May | Majiskii | Mack | Dervish | Ursula	Neith fully revealed: created Diamond to harvest Pip and Rylos. | Rylos/Pip final reckoning: accountability named, not redemption. | Neith delivers mortal wound to Rylos. | Pip superpositions himself and Rylos. Defeats Neith. Was not supposed to be possible.	PLACED_FILE:books/Book_24_Born_To_Die/placed/B24_002__Rylos_And_Pip_Final_Reckoning.md:B24_002						accepted_tier1_or_2
B24_003	24	Born To Die	Era V — Final Resonance and Rebirth	3	DIRECT_SOURCE	PLACED_FILE	Neith Delivers Mortal Wound	Neith Delivers Mortal Wound	kept		Neith	wowas::neith_architect_mother	Pip (Indalwin Willowjayce) | Rylos (Rylos Vayne Johnson) | Neith | Xethrolund | Rolzen | Daisy May | Majiskii | Mack | Dervish | Ursula	Neith fully revealed: created Diamond to harvest Pip and Rylos. | Rylos/Pip final reckoning: accountability named, not redemption. | Neith delivers mortal wound to Rylos. | Pip superpositions himself and Rylos. Defeats Neith. Was not supposed to be possible.	PLACED_FILE:books/Book_24_Born_To_Die/placed/B24_003__Neith_Delivers_Mortal_Wound.md:B24_003						accepted_tier1_or_2
B24_004	24	Born To Die	Era V — Final Resonance and Rebirth	4	DIRECT_SOURCE	PLACED_FILE	Pip Learns Superposition	Pip Learns Superposition	kept		Pip (Indalwin Willowjayce)	wowas::pip_indalwin_willowjayce	Pip (Indalwin Willowjayce) | Rylos (Rylos Vayne Johnson) | Neith | Xethrolund | Rolzen | Daisy May | Majiskii | Mack | Dervish | Ursula	Neith fully revealed: created Diamond to harvest Pip and Rylos. | Rylos/Pip final reckoning: accountability named, not redemption. | Neith delivers mortal wound to Rylos. | Pip superpositions himself and Rylos. Defeats Neith. Was not supposed to be possible.	PLACED_FILE:books/Book_24_Born_To_Die/placed/B24_004__Pip_Learns_Superposition.md:B24_004						accepted_tier1_or_2
B24_005	24	Born To Die	Era V — Final Resonance and Rebirth	5	DIRECT_SOURCE	PLACED_FILE	The Impossible Done	The Impossible Done	kept				Pip (Indalwin Willowjayce) | Rylos (Rylos Vayne Johnson) | Neith | Xethrolund | Rolzen | Daisy May | Majiskii | Mack | Dervish | Ursula	Neith fully revealed: created Diamond to harvest Pip and Rylos. | Rylos/Pip final reckoning: accountability named, not redemption. | Neith delivers mortal wound to Rylos. | Pip superpositions himself and Rylos. Defeats Neith. Was not supposed to be possible.	PLACED_FILE:books/Book_24_Born_To_Die/placed/B24_005__The_Impossible_Done.md:B24_005						accepted_tier1_or_2
B24_S001	24	Born To Die	Era V — Final Resonance and Rebirth	6	DIRECT_SOURCE	SCENE_EXPANSION_EXTRACT	The Book Opens on Death As an Active Condition Already Inside the World	Death As an Active Condition Already Inside the World	rewritten_book_open	Mortality is no longer distant forecast.			Pip (Indalwin Willowjayce) | Rylos (Rylos Vayne Johnson) | Neith | Xethrolund | Rolzen | Daisy May | Majiskii | Mack | Dervish | Ursula	Neith fully revealed: created Diamond to harvest Pip and Rylos. | Rylos/Pip final reckoning: accountability named, not redemption. | Neith delivers mortal wound to Rylos. | Pip superpositions himself and Rylos. Defeats Neith. Was not supposed to be possible.	SCENE_EXPANSION_EXTRACT:book.txt:B24_S001						accepted_tier1_or_2
