creature_id	species_name	base_form	primary_trait	secondary_trait	biome	danger_band	ecology_role	candidate_draws	selection_score	generation_law	visual_spec	visual_status
WR03542	Aerfiraamarivydria3542	moss bear	unibreccianated	verdant	ash river	hazardous	river filter	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-moss bear-unibreccianated-ash river	procedural_visual_spec_v1
WR03543	Ashaelioncairnael3543	willow crab	horrific	beautiful	morrow market	predatory	carrion recycler	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-willow crab-horrific-morrow market	procedural_visual_spec_v1
WR03544	Aeranorgroveiel3544	stonefin bird	diamond-scarred	glyph-touched	root vale	sacred-dangerous	glass cleaner	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-stonefin bird-diamond-scarred-root vale	procedural_visual_spec_v1
WR03545	Aerfiraluthbrinen3545	thorn whale	verdant	sanitized	ripper tunnel	gentle	pollinator	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-thorn whale-verdant-ripper tunnel	procedural_visual_spec_v1
WR03546	Aermaelorcairniven3546	ash otter	beautiful	gross	cello field	watchful	root spreader	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-ash otter-beautiful-cello field	procedural_visual_spec_v1
WR03547	Brenkelanaen3547	ribbon serpent	glyph-touched	resonant	blue-light road	hazardous	pack companion	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-ribbon serpent-glyph-touched-blue-light road	procedural_visual_spec_v1
WR03548	Aermaelorcoriaivyel3548	mirror lynx	sanitized	chaotic	xeth glyph yard	predatory	memory mimic	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-mirror lynx-sanitized-xeth glyph yard	procedural_visual_spec_v1
WR03549	Ashagalenforgeiven3549	fern mantis	gross	weird	stone fen	sacred-dangerous	weather listener	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-fern mantis-gross-stone fen	procedural_visual_spec_v1
WR03550	Caelamarbrookiven3550	marrow crane	resonant	unbrictionable	pocket sanctuary	gentle	burrow architect	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-marrow crane-resonant-pocket sanctuary	procedural_visual_spec_v1
WR03551	Aerindraaen3551	quartz ram	chaotic	elegant	glass orchard	watchful	soil restorer	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-quartz ram-chaotic-glass orchard	procedural_visual_spec_v1
WR03552	Aerfiraluthmossen3552	song beetle	weird	cello-woken	neith edge	hazardous	apex grazer	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-song beetle-weird-neith edge	procedural_visual_spec_v1
WR03553	Ashaaveldalenaen3553	moth-deer	unbrictionable	unibreccianated	willow-stone county	predatory	song amplifier	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-moth-deer-unbrictionable-willow-stone county	procedural_visual_spec_v1
WR03554	Ashaelionfenel3554	root hound	elegant	horrific	last open gate	sacred-dangerous	healing symbiote	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-root hound-elegant-last open gate	procedural_visual_spec_v1
WR03555	Aerindracinderarel3555	glass heron	cello-woken	diamond-scarred	diamond breakland	gentle	gate sentinel	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-glass heron-cello-woken-diamond breakland	procedural_visual_spec_v1
WR03556	Aerdalenluthaelaria3556	basalt hare	unibreccianated	verdant	black-heart ridge	watchful	warning species	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-basalt hare-unibreccianated-black-heart ridge	procedural_visual_spec_v1
WR03557	Aerfiracoriaforgeen3557	orchard eel	horrific	beautiful	ash river	hazardous	river filter	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-orchard eel-horrific-ash river	procedural_visual_spec_v1
WR03558	Aeranoramarglassiel3558	lantern fox	diamond-scarred	glyph-touched	morrow market	predatory	carrion recycler	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-lantern fox-diamond-scarred-morrow market	procedural_visual_spec_v1
WR03559	Brenhalornarael3559	cinder elk	verdant	sanitized	root vale	sacred-dangerous	glass cleaner	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-cinder elk-verdant-root vale	procedural_visual_spec_v1
WR03560	Brenaeljoraashavel3560	moss bear	beautiful	gross	ripper tunnel	gentle	pollinator	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-moss bear-beautiful-ripper tunnel	procedural_visual_spec_v1
WR03561	Aeranorevaraashdion3561	willow crab	glyph-touched	resonant	cello field	watchful	root spreader	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-willow crab-glyph-touched-cello field	procedural_visual_spec_v1
WR03562	Aerindraluthaelaen3562	stonefin bird	sanitized	chaotic	blue-light road	hazardous	pack companion	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-stonefin bird-sanitized-blue-light road	procedural_visual_spec_v1
WR03563	Aerfiraluthkelanel3563	thorn whale	gross	weird	xeth glyph yard	predatory	memory mimic	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-thorn whale-gross-xeth glyph yard	procedural_visual_spec_v1
WR03564	Aerfirabrookion3564	ash otter	resonant	unbrictionable	stone fen	sacred-dangerous	weather listener	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-ash otter-resonant-stone fen	procedural_visual_spec_v1
WR03565	Ashanarafiraluthiel3565	ribbon serpent	chaotic	elegant	pocket sanctuary	gentle	burrow architect	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-ribbon serpent-chaotic-pocket sanctuary	procedural_visual_spec_v1
WR03566	Aerindraamarashdria3566	mirror lynx	weird	cello-woken	glass orchard	watchful	soil restorer	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-mirror lynx-weird-glass orchard	procedural_visual_spec_v1
WR03567	Aeranoravel3567	fern mantis	unbrictionable	unibreccianated	neith edge	hazardous	apex grazer	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-fern mantis-unbrictionable-neith edge	procedural_visual_spec_v1
WR03568	Aeranoraen3568	marrow crane	elegant	horrific	willow-stone county	predatory	song amplifier	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-marrow crane-elegant-willow-stone county	procedural_visual_spec_v1
WR03569	Ashaelionmaelorel3569	quartz ram	cello-woken	diamond-scarred	last open gate	sacred-dangerous	healing symbiote	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-quartz ram-cello-woken-last open gate	procedural_visual_spec_v1
WR03570	Aeranoramarbrindion3570	song beetle	unibreccianated	verdant	diamond breakland	gentle	gate sentinel	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-song beetle-unibreccianated-diamond breakland	procedural_visual_spec_v1
WR03571	Ashagalenindradion3571	moth-deer	horrific	beautiful	black-heart ridge	watchful	warning species	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-moth-deer-horrific-black-heart ridge	procedural_visual_spec_v1
WR03572	Aerindrariverelle3572	root hound	diamond-scarred	glyph-touched	ash river	hazardous	river filter	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-root hound-diamond-scarred-ash river	procedural_visual_spec_v1
WR03573	Aerindraamarfenelle3573	glass heron	verdant	sanitized	morrow market	predatory	carrion recycler	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-glass heron-verdant-morrow market	procedural_visual_spec_v1
WR03574	Aerindraamarcairnen3574	basalt hare	beautiful	gross	root vale	sacred-dangerous	glass cleaner	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-basalt hare-beautiful-root vale	procedural_visual_spec_v1
WR03575	Aeranorevaradion3575	orchard eel	glyph-touched	resonant	ripper tunnel	gentle	pollinator	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-orchard eel-glyph-touched-ripper tunnel	procedural_visual_spec_v1
WR03576	Aerdalenianiven3576	lantern fox	sanitized	chaotic	cello field	watchful	root spreader	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-lantern fox-sanitized-cello field	procedural_visual_spec_v1
WR03577	Aerindraluthion3577	cinder elk	gross	weird	blue-light road	hazardous	pack companion	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-cinder elk-gross-blue-light road	procedural_visual_spec_v1
WR03578	Aerfiraianmireion3578	moss bear	resonant	unbrictionable	xeth glyph yard	predatory	memory mimic	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-moss bear-resonant-xeth glyph yard	procedural_visual_spec_v1
WR03579	Aerfirafenael3579	willow crab	chaotic	elegant	stone fen	sacred-dangerous	weather listener	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-willow crab-chaotic-stone fen	procedural_visual_spec_v1
WR03580	Ashaelionfenaen3580	stonefin bird	weird	cello-woken	pocket sanctuary	gentle	burrow architect	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-stonefin bird-weird-pocket sanctuary	procedural_visual_spec_v1
WR03581	Aeranorglassdion3581	thorn whale	unbrictionable	unibreccianated	glass orchard	watchful	soil restorer	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-thorn whale-unbrictionable-glass orchard	procedural_visual_spec_v1
WR03582	Brenkelanjoraaria3582	ash otter	elegant	horrific	neith edge	hazardous	apex grazer	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-ash otter-elegant-neith edge	procedural_visual_spec_v1
WR03583	Aeranorianbrooken3583	ribbon serpent	cello-woken	diamond-scarred	willow-stone county	predatory	song amplifier	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-ribbon serpent-cello-woken-willow-stone county	procedural_visual_spec_v1
WR03584	Aeranorianashdion3584	mirror lynx	unibreccianated	verdant	last open gate	sacred-dangerous	healing symbiote	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-mirror lynx-unibreccianated-last open gate	procedural_visual_spec_v1
WR03585	Aeranorianendariel3585	fern mantis	horrific	beautiful	diamond breakland	gentle	gate sentinel	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-fern mantis-horrific-diamond breakland	procedural_visual_spec_v1
WR03586	Aerfiraevaramireael3586	marrow crane	diamond-scarred	glyph-touched	black-heart ridge	watchful	warning species	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-marrow crane-diamond-scarred-black-heart ridge	procedural_visual_spec_v1
WR03587	Aeranoraen3587	quartz ram	verdant	sanitized	ash river	hazardous	river filter	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-quartz ram-verdant-ash river	procedural_visual_spec_v1
WR03588	Ashagalenashel3588	song beetle	beautiful	gross	morrow market	predatory	carrion recycler	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-song beetle-beautiful-morrow market	procedural_visual_spec_v1
WR03589	Brenbrinbrookael3589	moth-deer	glyph-touched	resonant	root vale	sacred-dangerous	glass cleaner	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-moth-deer-glyph-touched-root vale	procedural_visual_spec_v1
WR03590	Aerfiraevaraforgeen3590	root hound	sanitized	chaotic	ripper tunnel	gentle	pollinator	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-root hound-sanitized-ripper tunnel	procedural_visual_spec_v1
WR03591	Aerindramossen3591	glass heron	gross	weird	cello field	watchful	root spreader	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-glass heron-gross-cello field	procedural_visual_spec_v1
WR03592	Ashajoraanoren3592	basalt hare	resonant	unbrictionable	blue-light road	hazardous	pack companion	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-basalt hare-resonant-blue-light road	procedural_visual_spec_v1
WR03593	Ashaavelfiraluthaen3593	orchard eel	chaotic	elegant	xeth glyph yard	predatory	memory mimic	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-orchard eel-chaotic-xeth glyph yard	procedural_visual_spec_v1
WR03594	Aermaelorbrookel3594	lantern fox	weird	cello-woken	stone fen	sacred-dangerous	weather listener	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-lantern fox-weird-stone fen	procedural_visual_spec_v1
WR03595	Aerindraluthfenen3595	cinder elk	unbrictionable	unibreccianated	pocket sanctuary	gentle	burrow architect	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-cinder elk-unbrictionable-pocket sanctuary	procedural_visual_spec_v1
WR03596	Aerfiracinderelle3596	moss bear	elegant	horrific	glass orchard	watchful	soil restorer	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-moss bear-elegant-glass orchard	procedural_visual_spec_v1
WR03597	Ashaelionel3597	willow crab	cello-woken	diamond-scarred	neith edge	hazardous	apex grazer	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-willow crab-cello-woken-neith edge	procedural_visual_spec_v1
WR03598	Aerfiraiancrownarel3598	stonefin bird	unibreccianated	verdant	willow-stone county	predatory	song amplifier	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-stonefin bird-unibreccianated-willow-stone county	procedural_visual_spec_v1
WR03599	Ashagalendalenianen3599	thorn whale	horrific	beautiful	last open gate	sacred-dangerous	healing symbiote	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-thorn whale-horrific-last open gate	procedural_visual_spec_v1
WR03600	Ashanaraanorel3600	ash otter	diamond-scarred	glyph-touched	diamond breakland	gentle	gate sentinel	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-ash otter-diamond-scarred-diamond breakland	procedural_visual_spec_v1
WR03601	Aeranorcoriabrookel3601	ribbon serpent	verdant	sanitized	black-heart ridge	watchful	warning species	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-ribbon serpent-verdant-black-heart ridge	procedural_visual_spec_v1
WR03602	Ashaavelel3602	mirror lynx	beautiful	gross	ash river	hazardous	river filter	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-mirror lynx-beautiful-ash river	procedural_visual_spec_v1
WR03603	Aermaelorivydria3603	fern mantis	glyph-touched	resonant	morrow market	predatory	carrion recycler	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-fern mantis-glyph-touched-morrow market	procedural_visual_spec_v1
WR03604	Aermaelorianfendria3604	marrow crane	sanitized	chaotic	root vale	sacred-dangerous	glass cleaner	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-marrow crane-sanitized-root vale	procedural_visual_spec_v1
WR03605	Brenaelhollowaria3605	quartz ram	gross	weird	ripper tunnel	gentle	pollinator	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-quartz ram-gross-ripper tunnel	procedural_visual_spec_v1
WR03606	Aerdalenashdria3606	song beetle	resonant	unbrictionable	cello field	watchful	root spreader	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-song beetle-resonant-cello field	procedural_visual_spec_v1
WR03607	Aeranorianriveraen3607	moth-deer	chaotic	elegant	blue-light road	hazardous	pack companion	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-moth-deer-chaotic-blue-light road	procedural_visual_spec_v1
WR03608	Aermaeloramaraen3608	root hound	weird	cello-woken	xeth glyph yard	predatory	memory mimic	90	77	mutative_post_diamond_5000_creature_registry	procedural-creature-root hound-weird-xeth glyph yard	procedural_visual_spec_v1
