serial	creature_id	species_name	biome	scene_link_rule	status
MAP-CREATURE-a654494e98e2	WR03776		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-9d92854b160e	WR03777		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-0b547be98aa1	WR03778		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-10d24b769c55	WR03779		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-23a9af8d90e9	WR03780		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-f373319976f8	WR03781		black-heart ridge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-aa523b190846	WR03782		ash river	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-1b6fe4a25e9c	WR03783		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-c5ca8bb6bee2	WR03784		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-4b238840a7e8	WR03785		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-9f49394a195b	WR03786		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-e641115e8029	WR03787		blue-light road	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-b74b2b4ac6db	WR03788		xeth glyph yard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-9133f97e4162	WR03789		stone fen	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-8fc43717b393	WR03790		pocket sanctuary	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-8feff9d0273a	WR03791		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-2109fcbb314a	WR03792		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-7f7a4c11f94d	WR03793		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-7286d4169de3	WR03794		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-f14dc1d30335	WR03795		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-39b550c72362	WR03796		black-heart ridge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-463d8003a6b3	WR03797		ash river	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-bf2167a73832	WR03798		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-2c6a26b1610f	WR03799		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-3f464c4e758e	WR03800		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-76d1c877c823	WR03801		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-ed57c08feb25	WR03802		blue-light road	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-ac6db681f685	WR03803		xeth glyph yard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-ee2712976f3e	WR03804		stone fen	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-158e557577eb	WR03805		pocket sanctuary	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-785bb297c38a	WR03806		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-b231c54f0db6	WR03807		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-fa30e2edc0c0	WR03808		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-2e8b1a9ec5c9	WR03809		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-8cb3c48f9952	WR03810		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-9565e3c86515	WR03811		black-heart ridge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-c225e8e8f576	WR03812		ash river	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-a1c0266d4797	WR03813		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-7d0157381214	WR03814		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-546d90142427	WR03815		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-a7ca3c1a4246	WR03816		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-7791813faf95	WR03817		blue-light road	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-fd7538e12edf	WR03818		xeth glyph yard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-64bd9c7368e0	WR03819		stone fen	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-6a01c8ed3306	WR03820		pocket sanctuary	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-43169f6a7046	WR03821		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-607a46d66331	WR03822		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-b26f13cec703	WR03823		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-e97e648a66cf	WR03824		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-e0e1f7d1e8a5	WR03825		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-02e7505473a4	WR03826		black-heart ridge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-847fb7dd0e64	WR03827		ash river	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-5b3ec271c7dd	WR03828		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-0837950e9aee	WR03829		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-fa421ddf6964	WR03830		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-4cdd37ca42a8	WR03831		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-2cc1220c4c7a	WR03832		blue-light road	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-ef57262d6126	WR03833		xeth glyph yard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-41df7f582b15	WR03834		stone fen	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-35076b70f3b1	WR03835		pocket sanctuary	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-6fdcc9c00206	WR03836		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-0c98657d9b87	WR03837		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-dbbb595fd785	WR03838		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-fcb328dcb562	WR03839		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-5787294497c4	WR03840		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-7cc3694a540b	WR03841		black-heart ridge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-a44ba65f2829	WR03842		ash river	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-329fc0996b3e	WR03843		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-c166bc92df44	WR03844		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-390d26a4726b	WR03845		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-7432aade0b5e	WR03846		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-eab7f4c09ed1	WR03847		blue-light road	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-02d9a1edbf0a	WR03848		xeth glyph yard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-8e24c36080b5	WR03849		stone fen	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-82ce368c08c8	WR03850		pocket sanctuary	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-4b70255e7f54	WR03851		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-11949046026e	WR03852		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-ed9c9a63680a	WR03853		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-a5f2a1cb7408	WR03854		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-bb6c2ac04aab	WR03855		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-d060b284e926	WR03856		black-heart ridge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-bce47eacdb41	WR03857		ash river	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-3443250fb7af	WR03858		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-d72ff0746f16	WR03859		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-5ef7954c158d	WR03860		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-3521d3e2b794	WR03861		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-0ca7bf63c938	WR03862		blue-light road	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-cd703b865d36	WR03863		xeth glyph yard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-36a0a4673d3b	WR03864		stone fen	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-c62bda76f38c	WR03865		pocket sanctuary	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-a06d93c6d301	WR03866		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-b0701f513c01	WR03867		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-e19976e2afdf	WR03868		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-2744b820c6db	WR03869		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-658153f910d9	WR03870		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-9bec93322461	WR03871		black-heart ridge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-96c49f068eea	WR03872		ash river	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-55fcfda78f1d	WR03873		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-c5aa2f391d8f	WR03874		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-7815d3eb86e4	WR03875		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-6c015b7496f0	WR03876		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-7d83f4bc9e71	WR03877		blue-light road	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-f1afb331c3b8	WR03878		xeth glyph yard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-7c13042ee1f8	WR03879		stone fen	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-54886a5816b5	WR03880		pocket sanctuary	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-5ab4958da721	WR03881		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-7b419bee9b19	WR03882		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-1738651520bd	WR03883		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-680bac269fd6	WR03884		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-b32fc52595aa	WR03885		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-a933925511bc	WR03886		black-heart ridge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-94f03fc55d17	WR03887		ash river	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-92259d6917d2	WR03888		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-0577c947510d	WR03889		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-57039c455586	WR03890		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-8f9b9616a3f2	WR03891		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-b9fa8befa5d6	WR03892		blue-light road	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-046156e28e9b	WR03893		xeth glyph yard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-8cbf637b6dc3	WR03894		stone fen	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-dc8bb930c3a8	WR03895		pocket sanctuary	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-b7b2c3ca552f	WR03896		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-de2862b060e4	WR03897		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-b073b382c84e	WR03898		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-ff0814c67420	WR03899		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-528f895d500b	WR03900		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-24bbff433f2a	WR03901		black-heart ridge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-27b42ab6d084	WR03902		ash river	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-f0b576c67cb7	WR03903		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-832507d113b0	WR03904		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-aa045fce27a5	WR03905		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-4055ef38436b	WR03906		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-d32b41f340b8	WR03907		blue-light road	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-7a201348eeb8	WR03908		xeth glyph yard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-83d46769e8f5	WR03909		stone fen	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-f09c917201a1	WR03910		pocket sanctuary	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-0250e83f3282	WR03911		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-16794afa4361	WR03912		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-57af18269097	WR03913		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-1e0ecb99a3d2	WR03914		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-e9f2ed259b95	WR03915		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-a114e5552bb7	WR03916		black-heart ridge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-0ffbacab90da	WR03917		ash river	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-828a3f946eb0	WR03918		morrow market	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-d890808c008f	WR03919		root vale	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-536e723e1f4a	WR03920		ripper tunnel	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-5922da89284e	WR03921		cello field	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-93dce8265bac	WR03922		blue-light road	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-9af187921717	WR03923		xeth glyph yard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-bfaafd8ff720	WR03924		stone fen	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-288e49791a91	WR03925		pocket sanctuary	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-2edcc10b4618	WR03926		glass orchard	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-64f52a3927f9	WR03927		neith edge	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-3e59021c0bb5	WR03928		willow-stone county	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-3a95fbaf424a	WR03929		last open gate	ecology_pressure_mode|creature_refs	available_for_scene_linkage
MAP-CREATURE-1c61ea98191f	WR03930		diamond breakland	ecology_pressure_mode|creature_refs	available_for_scene_linkage
