schedule_serial	character_id	character_name	book_num	character_group_id	group_basis	timeline_phase	assigned_scene_id	event_beat_id	relationship_layer	capacity_mode	target_policy
CTS-40ddddee008a	WC01051	Aerindramarrowaria1051	B28	CG-5d3bb464f3f2	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-f063d26624af	WC01051	Aerindramarrowaria1051	B28	CG-5d3bb464f3f2	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-74c4e743931d	WC01051	Aerindramarrowaria1051	B28	CG-5d3bb464f3f2	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-3ab5f6bf7cb8	WC01711	Aerfiraevaraaria1711	B28	CG-5d3bb464f3f2	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-e77daa4f6e16	WC01711	Aerfiraevaraaria1711	B28	CG-5d3bb464f3f2	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-ecba8a33d8a0	WC01711	Aerfiraevaraaria1711	B28	CG-5d3bb464f3f2	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-034bb994b193	WC01711	Aerfiraevaraaria1711	B28	CG-5d3bb464f3f2	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-d7f05e0f9df8	WC02371	Aeranoremberion2371	B28	CG-5d3bb464f3f2	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-d1fb3eb796c8	WC02371	Aeranoremberion2371	B28	CG-5d3bb464f3f2	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-72868c26e0b5	WC02371	Aeranoremberion2371	B28	CG-5d3bb464f3f2	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-46e6ad5d3157	WC02371	Aeranoremberion2371	B28	CG-5d3bb464f3f2	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-93c24be4c06e	WC03031	Aermaelormarrowion3031	B28	CG-5d3bb464f3f2	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-59ad5112c93c	WC03031	Aermaelormarrowion3031	B28	CG-5d3bb464f3f2	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-6a808eadf6f7	WC03031	Aermaelormarrowion3031	B28	CG-5d3bb464f3f2	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-0221a45f53d9	WC03031	Aermaelormarrowion3031	B28	CG-5d3bb464f3f2	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-76d4eb1c2983	WC03691	Ashagalenhollowen3691	B28	CG-5d3bb464f3f2	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-244af7d01647	WC03691	Ashagalenhollowen3691	B28	CG-5d3bb464f3f2	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-86e5833fe074	WC03691	Ashagalenhollowen3691	B28	CG-5d3bb464f3f2	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-b6b6e34b342d	WC03691	Ashagalenhollowen3691	B28	CG-5d3bb464f3f2	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-73dc58891201	WC04351	Aeranorluthion4351	B28	CG-5d3bb464f3f2	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-459f1663bdb5	WC04351	Aeranorluthion4351	B28	CG-5d3bb464f3f2	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-1b00a873d180	WC04351	Aeranorluthion4351	B28	CG-5d3bb464f3f2	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-ca03a32f7d04	WC04351	Aeranorluthion4351	B28	CG-5d3bb464f3f2	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-66b6e3dffc8c	WC00655	Aeranorquartzel655	B28	CG-6629d2dededf	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-49cdddc494cb	WC00655	Aeranorquartzel655	B28	CG-6629d2dededf	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-a1054e644e5b	WC00655	Aeranorquartzel655	B28	CG-6629d2dededf	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-60dc32fd44ac	WC00655	Aeranorquartzel655	B28	CG-6629d2dededf	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-feea11e52609	WC01315	Aerfiracoriabrinaen1315	B28	CG-6629d2dededf	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-12dacf821caf	WC01315	Aerfiracoriabrinaen1315	B28	CG-6629d2dededf	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-154daf2492ef	WC01315	Aerfiracoriabrinaen1315	B28	CG-6629d2dededf	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-a21099aeef11	WC01315	Aerfiracoriabrinaen1315	B28	CG-6629d2dededf	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-3a59326c277d	WC01975	Caelamarhaloraen1975	B28	CG-6629d2dededf	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-0f83c9bccfc7	WC01975	Caelamarhaloraen1975	B28	CG-6629d2dededf	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-8968e0390cd1	WC01975	Caelamarhaloraen1975	B28	CG-6629d2dededf	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-8f5759adcde7	WC01975	Caelamarhaloraen1975	B28	CG-6629d2dededf	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-eedcbccdedbc	WC02635	Aeranorluthglassaen2635	B28	CG-6629d2dededf	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-db86d30ac842	WC02635	Aeranorluthglassaen2635	B28	CG-6629d2dededf	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-c3826e1250ba	WC02635	Aeranorluthglassaen2635	B28	CG-6629d2dededf	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-f9ad91f9adcb	WC02635	Aeranorluthglassaen2635	B28	CG-6629d2dededf	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-1b45baa13e48	WC03295	Ashagalenfendria3295	B28	CG-6629d2dededf	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-1c14dc051f91	WC03295	Ashagalenfendria3295	B28	CG-6629d2dededf	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-5b2c6c6ddc6d	WC03295	Ashagalenfendria3295	B28	CG-6629d2dededf	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-3a2aea3069e1	WC03295	Ashagalenfendria3295	B28	CG-6629d2dededf	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-b96fd5f9625a	WC03955	Aeranorarel3955	B28	CG-6629d2dededf	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-bd473496bae7	WC03955	Aeranorarel3955	B28	CG-6629d2dededf	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-c8711674bcce	WC03955	Aeranorarel3955	B28	CG-6629d2dededf	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-22e3cc44f11b	WC03955	Aeranorarel3955	B28	CG-6629d2dededf	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-bb7b09eaafdf	WC04615	Ashajoracairnarel4615	B28	CG-6629d2dededf	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-203f9d31e717	WC04615	Ashajoracairnarel4615	B28	CG-6629d2dededf	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-677f497c4988	WC04615	Ashajoracairnarel4615	B28	CG-6629d2dededf	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-53ae3d4e430d	WC04615	Ashajoracairnarel4615	B28	CG-6629d2dededf	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-fa921e32cae6	WC00226	Aeranorevaraael226	B28	CG-6692a16040b3	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-40d1cf1ec666	WC00226	Aeranorevaraael226	B28	CG-6692a16040b3	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-d23dbbd6d3e9	WC00226	Aeranorevaraael226	B28	CG-6692a16040b3	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-5cb6a89bdf57	WC00226	Aeranorevaraael226	B28	CG-6692a16040b3	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-ef98f0e22b4e	WC00886	Aerdalenlutharia886	B28	CG-6692a16040b3	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-888de511e884	WC00886	Aerdalenlutharia886	B28	CG-6692a16040b3	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-a7bc0b239a10	WC00886	Aerdalenlutharia886	B28	CG-6692a16040b3	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-aa65a86f2124	WC00886	Aerdalenlutharia886	B28	CG-6692a16040b3	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-4e6f71e1fe2a	WC01546	Aerdalenianbrinaen1546	B28	CG-6692a16040b3	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-d8a08ecbe772	WC01546	Aerdalenianbrinaen1546	B28	CG-6692a16040b3	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-d7cdd304bd9a	WC01546	Aerdalenianbrinaen1546	B28	CG-6692a16040b3	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-96afdf45b80d	WC01546	Aerdalenianbrinaen1546	B28	CG-6692a16040b3	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-a6607c81fcf2	WC02206	Aerfiralarkel2206	B28	CG-6692a16040b3	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-c19df2ec442b	WC02206	Aerfiralarkel2206	B28	CG-6692a16040b3	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-7e8aea729ff9	WC02206	Aerfiralarkel2206	B28	CG-6692a16040b3	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-cbaa98e5101e	WC02206	Aerfiralarkel2206	B28	CG-6692a16040b3	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-25df394672eb	WC02866	Aerfiralarkel2866	B28	CG-6692a16040b3	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-76bac0730458	WC02866	Aerfiralarkel2866	B28	CG-6692a16040b3	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-07958910c847	WC02866	Aerfiralarkel2866	B28	CG-6692a16040b3	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-49c0f598e291	WC02866	Aerfiralarkel2866	B28	CG-6692a16040b3	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-d8b4ee39f436	WC03526	Aerdalenlarkaria3526	B28	CG-6692a16040b3	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-04897311593b	WC03526	Aerdalenlarkaria3526	B28	CG-6692a16040b3	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-3a7b22e41ea5	WC03526	Aerdalenlarkaria3526	B28	CG-6692a16040b3	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-8df5ec4fdd21	WC03526	Aerdalenlarkaria3526	B28	CG-6692a16040b3	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-c16ac8df0437	WC04186	Aeranorcrownael4186	B28	CG-6692a16040b3	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-38a701a21579	WC04186	Aeranorcrownael4186	B28	CG-6692a16040b3	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-db99eb3de6ec	WC04186	Aeranorcrownael4186	B28	CG-6692a16040b3	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-e61df2c8b702	WC04186	Aeranorcrownael4186	B28	CG-6692a16040b3	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-906e3360862b	WC04846	Aerindraen4846	B28	CG-6692a16040b3	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-0b6e4ca8cf47	WC04846	Aerindraen4846	B28	CG-6692a16040b3	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-b554a8a4a6b5	WC04846	Aerindraen4846	B28	CG-6692a16040b3	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-81c83056e097	WC04846	Aerindraen4846	B28	CG-6692a16040b3	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-0e76e4e89a28	WC00490	Aeranororchardion490	B28	CG-6ae1db94bea5	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-11ba2115fabb	WC00490	Aeranororchardion490	B28	CG-6ae1db94bea5	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-6e9b02a80ad1	WC00490	Aeranororchardion490	B28	CG-6ae1db94bea5	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-fb5e59985b02	WC00490	Aeranororchardion490	B28	CG-6ae1db94bea5	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-5883bd07a41c	WC01150	Aermaelorevaraion1150	B28	CG-6ae1db94bea5	book|tier|role|region	introduction	B28_OP0001	EB-OP-01974	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-0c514799bba1	WC01150	Aermaelorevaraion1150	B28	CG-6ae1db94bea5	book|tier|role|region	development	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
CTS-5eab8bef9259	WC01150	Aermaelorevaraion1150	B28	CG-6ae1db94bea5	book|tier|role|region	relationship_consequence	B28_OP0001	EB-OP-01974	relationship_obligation	shared_existing_scene	no_new_scene_created
CTS-426af6b04f02	WC01150	Aermaelorevaraion1150	B28	CG-6ae1db94bea5	book|tier|role|region	return_or_resolution	B28_OP0002	EB-OP-02007	characters|world|creatures|quests	shared_existing_scene	no_new_scene_created
