projection_serial	canonical_character_id	character_id	default_attention_tier	promotion_triggers	demotion_triggers	max_reader_cast_weight	variant_dimensions	identity_mutation	timeline_mutation	consent_required	age_gate_required	reader_load_policy	reversible
VAR-PROJECTION-4083d46407c6	VAR-CANON-d54c50a075b7	WC04932	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-78f7e015ba9f	VAR-CANON-f2dc2bf1ede7	WC04933	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-914d571ca2f6	VAR-CANON-bf3d22273029	WC04934	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-c71f35ff321c	VAR-CANON-c05a4c5b38f1	WC04935	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-b4bd6a4f96ca	VAR-CANON-fc6fcd658071	WC04936	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-1b35ff162182	VAR-CANON-b8a345928eb8	WC04937	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-23e640176e4e	VAR-CANON-21a496e2c906	WC04938	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-f2f0cea06c5d	VAR-CANON-119257a652f8	WC04939	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-18470ff84d95	VAR-CANON-26fa87d5c8a1	WC04940	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-4686b6a0a06e	VAR-CANON-7788cbb5f25d	WC04941	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-ac372537d238	VAR-CANON-b379abaf03ed	WC04942	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-2df1b8860e34	VAR-CANON-aff2ee4981b4	WC04943	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-8a26e3f0773f	VAR-CANON-d69187b360e5	WC04944	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-1785852d9457	VAR-CANON-9b0c575ccda6	WC04945	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-c3e14a35f070	VAR-CANON-9529aae6eb78	WC04946	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-7964de15b9f8	VAR-CANON-d4bc0928e100	WC04947	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-cf06910e6faa	VAR-CANON-cf05a35d5307	WC04948	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-fdeb753549ea	VAR-CANON-cbfea85949c9	WC04949	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-dcc5aae61830	VAR-CANON-4140514fad2e	WC04950	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-29da4d4e695d	VAR-CANON-03c22cfa7d96	WC04951	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-009c47562428	VAR-CANON-0365464e45b5	WC04952	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-eda0dc9fe3f2	VAR-CANON-b4a58286668c	WC04953	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-e99b1f0c01cb	VAR-CANON-48ceb666c63e	WC04954	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-4abfaf956f71	VAR-CANON-9a47e285d67c	WC04955	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-d88fb03ed8c5	VAR-CANON-0055ba747142	WC04956	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-d844d29d77f9	VAR-CANON-8dfe750c4660	WC04957	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-a73f9e28f8ce	VAR-CANON-dee472ddabed	WC04958	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-aa919f384278	VAR-CANON-5c4fd7ff09a6	WC04959	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-0b9f4cdfc2e6	VAR-CANON-33da8faa5bfc	WC04960	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-0cb3d8ce50a4	VAR-CANON-ca1586040714	WC04961	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-e53d9ceb9098	VAR-CANON-3739c48d7479	WC04962	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-767b5bf9dd7e	VAR-CANON-2314baa37804	WC04963	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-5c9c73d86800	VAR-CANON-c3c122b23a7d	WC04964	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-49b6d18dec36	VAR-CANON-a2d029d604e2	WC04965	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-b3525a51e99e	VAR-CANON-399e3b140946	WC04966	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-98598088ae9d	VAR-CANON-7e9ec3332e80	WC04967	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-b1f2bf9f58a6	VAR-CANON-0115cdb6bf6f	WC04968	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-38abf6564d60	VAR-CANON-3b914a2b9107	WC04969	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-7e23bda028e1	VAR-CANON-47024f5f5dcd	WC04970	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
VAR-PROJECTION-31a0eaa24af8	VAR-CANON-cddecb3b3b0d	WC04971	promotable	user_favorite|explicit_mention|repeated_interaction|direct_relationship|active_quest|user_preference_match	scene_capacity|user_dismissal|arc_complete|no_recent_relevance	1	appearance|voice|role_emphasis|relationship_proximity	forbidden	forbidden	true	true	promote_one_or_two; keep_background_in_world_map	true
