serial	scene_id	book_num	event_beat_id	character_link	creature_link	quest_link	location_link	world_link	layers	status
MAP-SCENE-645a6a42d72f	B05_R0074	B05	EB-RW-01914			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01914: a relationship obligation becomes actionable.		spine-derived-world-anchor	characters|creatures|quests	linked
MAP-SCENE-af9dae0aeb45	B05_R0075	B05	EB-RW-01915			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01915: the ecology pushes back against the plan.		spine-derived-world-anchor	characters|creatures|world_introduction|quests	linked
MAP-SCENE-49c45c6bce3c	B05_R0076	B05	EB-RW-01916			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01916: a world introduction reveals a cost.		spine-derived-world-anchor	characters|world_introduction|quests	linked
MAP-SCENE-50daa6f42854	B05_R0077	B05	EB-RW-01917			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01917: the quest objective changes after evidence.		spine-derived-world-anchor	characters|quests	linked
MAP-SCENE-025d5ff36ed9	B05_R0078	B05	EB-RW-01918			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01918: a character must trade certainty for movement.		spine-derived-world-anchor	characters|creatures	linked
MAP-SCENE-f54533be755b	B05_R0079	B05	EB-RW-01919			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01919: a creature signal interrupts the obvious solution.		spine-derived-world-anchor	characters|creatures|world_introduction	linked
MAP-SCENE-e76719f3d437	B05_R0080	B05	EB-RW-01920			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01920: the group records a consequence before continuing.		spine-derived-world-anchor	characters|quests	linked
MAP-SCENE-b8709891b964	B05_R0081	B05	EB-RW-01921			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01921: choice pressure changes the route.		spine-derived-world-anchor	characters|quests	linked
MAP-SCENE-c09133264691	B05_R0082	B05	EB-RW-01922			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01922: a relationship obligation becomes actionable.		spine-derived-world-anchor	characters|creatures|quests	linked
MAP-SCENE-e8bad655c3cc	B05_R0083	B05	EB-RW-01923			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01923: the ecology pushes back against the plan.		spine-derived-world-anchor	characters|creatures|world_introduction|quests	linked
MAP-SCENE-15c279aec038	B05_R0084	B05	EB-RW-01924			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01924: a world introduction reveals a cost.		spine-derived-world-anchor	characters|world_introduction|quests	linked
MAP-SCENE-98cc782ced8b	B05_R0085	B05	EB-RW-01925			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01925: the quest objective changes after evidence.		spine-derived-world-anchor	characters|quests	linked
MAP-SCENE-0060bd63d9ca	B05_R0086	B05	EB-RW-01926			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01926: a character must trade certainty for movement.		spine-derived-world-anchor	characters|creatures	linked
MAP-SCENE-c9acbc1c1628	B05_R0087	B05	EB-RW-01927			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01927: a creature signal interrupts the obvious solution.		spine-derived-world-anchor	characters|creatures|world_introduction	linked
MAP-SCENE-c19c48c1cc65	B05_R0088	B05	EB-RW-01928			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01928: the group records a consequence before continuing.		spine-derived-world-anchor	characters|quests	linked
MAP-SCENE-2012e1d7ed88	B05_R0089	B05	EB-RW-01929			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01929: choice pressure changes the route.		spine-derived-world-anchor	characters|quests	linked
MAP-SCENE-724011d8a9af	B05_R0090	B05	EB-RW-01930			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01930: a relationship obligation becomes actionable.		spine-derived-world-anchor	characters|creatures|quests	linked
MAP-SCENE-07104bdbec9a	B05_R0091	B05	EB-RW-01931			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01931: the ecology pushes back against the plan.		spine-derived-world-anchor	characters|creatures|world_introduction|quests	linked
MAP-SCENE-6eea30f5b3b6	B05_R0092	B05	EB-RW-01932			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01932: a world introduction reveals a cost.		spine-derived-world-anchor	characters|world_introduction|quests	linked
MAP-SCENE-12f46a3b3c51	B05_R0093	B05	EB-RW-01933			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01933: the quest objective changes after evidence.		spine-derived-world-anchor	characters|quests	linked
MAP-SCENE-11ab47daca8c	B05_R0094	B05	EB-RW-01934			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01934: a character must trade certainty for movement.		spine-derived-world-anchor	characters|creatures	linked
MAP-SCENE-8b22f811c3ae	B05_R0095	B05	EB-RW-01935			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01935: a creature signal interrupts the obvious solution.		spine-derived-world-anchor	characters|creatures|world_introduction	linked
MAP-SCENE-9dba42bc3e67	B05_R0096	B05	EB-RW-01936			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01936: the group records a consequence before continuing.		spine-derived-world-anchor	characters|quests	linked
MAP-SCENE-09f3b3abacac	B05_R0097	B05	EB-RW-01937			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01937: choice pressure changes the route.		spine-derived-world-anchor	characters|quests	linked
MAP-SCENE-89a8a4400eca	B05_R0098	B05	EB-RW-01938			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01938: a relationship obligation becomes actionable.		spine-derived-world-anchor	characters|creatures|quests	linked
MAP-SCENE-be105b3a1dc3	B05_R0099	B05	EB-RW-01939	wowas::pip_indalwin_willowjayce		Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01939: the ecology pushes back against the plan.		spine-derived-world-anchor	characters|creatures|world_introduction|quests	linked
MAP-SCENE-876b6df827e3	B05_R0100	B05	EB-RW-01940			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01940: a world introduction reveals a cost.		spine-derived-world-anchor	characters|world_introduction|quests	linked
MAP-SCENE-5678c76fc0e7	B05_R0101	B05	EB-RW-01941			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01941: the quest objective changes after evidence.		spine-derived-world-anchor	characters|world_introduction|quests	linked
MAP-SCENE-779fbda2b29c	B05_R0102	B05	EB-RW-01942			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01942: a character must trade certainty for movement.		spine-derived-world-anchor	characters|creatures	linked
MAP-SCENE-48b3330fea4e	B05_R0103	B05	EB-RW-01943			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01943: a creature signal interrupts the obvious solution.		spine-derived-world-anchor	characters|creatures|world_introduction	linked
MAP-SCENE-b0e8db83d5d6	B05_R0104	B05	EB-RW-01944			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01944: the group records a consequence before continuing.		spine-derived-world-anchor	characters|quests	linked
MAP-SCENE-1e878033f13d	B05_R0105	B05	EB-RW-01945			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01945: choice pressure changes the route.		spine-derived-world-anchor	characters|quests	linked
MAP-SCENE-edb50132366b	B05_R0106	B05	EB-RW-01946			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01946: a relationship obligation becomes actionable.		spine-derived-world-anchor	characters|creatures|quests	linked
MAP-SCENE-eee116fc832f	B05_R0107	B05	EB-RW-01947			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01947: the ecology pushes back against the plan.		spine-derived-world-anchor	characters|creatures|world_introduction|quests	linked
MAP-SCENE-236fe7f050c5	B05_R0108	B05	EB-RW-01948			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01948: a world introduction reveals a cost.		spine-derived-world-anchor	characters|world_introduction|quests	linked
MAP-SCENE-44e02d62eb59	B05_R0109	B05	EB-RW-01949			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01949: the quest objective changes after evidence.		spine-derived-world-anchor	characters|quests	linked
MAP-SCENE-7f83236d84a4	B05_R0110	B05	EB-RW-01950			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01950: a character must trade certainty for movement.		spine-derived-world-anchor	characters|creatures	linked
MAP-SCENE-d80711916362	B05_R0111	B05	EB-RW-01951			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01951: a creature signal interrupts the obvious solution.		spine-derived-world-anchor	characters|creatures|world_introduction	linked
MAP-SCENE-73eba78a2511	B05_R0112	B05	EB-RW-01952			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01952: the group records a consequence before continuing.		spine-derived-world-anchor	characters|quests	linked
MAP-SCENE-1e978b091a6d	B05_R0113	B05	EB-RW-01953			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01953: choice pressure changes the route.		spine-derived-world-anchor	characters|quests	linked
MAP-SCENE-a1c85982ac0e	B05_R0114	B05	EB-RW-01954			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01954: a relationship obligation becomes actionable.		spine-derived-world-anchor	characters|creatures|quests	linked
MAP-SCENE-88649d31c5e5	B05_R0115	B05	EB-RW-01955			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01955: the ecology pushes back against the plan.		spine-derived-world-anchor	characters|creatures|world_introduction|quests	linked
MAP-SCENE-7a168379eafd	B05_R0116	B05	EB-RW-01956			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01956: a world introduction reveals a cost.		spine-derived-world-anchor	characters|world_introduction|quests	linked
MAP-SCENE-3e3b790f1f74	B05_R0117	B05	EB-RW-01957			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01957: the quest objective changes after evidence.		spine-derived-world-anchor	characters|quests	linked
MAP-SCENE-137df3b21103	B05_R0118	B05	EB-RW-01958			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01958: a character must trade certainty for movement.		spine-derived-world-anchor	characters|creatures	linked
MAP-SCENE-4bd04fdb0b77	B05_R0119	B05	EB-RW-01959			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01959: a creature signal interrupts the obvious solution.		spine-derived-world-anchor	characters|creatures|world_introduction	linked
MAP-SCENE-c33031d21410	B05_R0120	B05	EB-RW-01960			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01960: the group records a consequence before continuing.		spine-derived-world-anchor	characters|quests	linked
MAP-SCENE-f53af7787df6	B05_R0121	B05	EB-RW-01961			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01961: choice pressure changes the route.		spine-derived-world-anchor	characters|quests	linked
MAP-SCENE-118350cb2100	B05_R0122	B05	EB-RW-01962			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01962: a relationship obligation becomes actionable.		spine-derived-world-anchor	characters|creatures|quests	linked
MAP-SCENE-e1bf9b65ceed	B05_R0123	B05	EB-RW-01963			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01963: the ecology pushes back against the plan.		spine-derived-world-anchor	characters|creatures|world_introduction|quests	linked
MAP-SCENE-46f354a8989e	B05_R0124	B05	EB-RW-01964			Filled to target scene count using uploaded source anchors for Runes and Wound. Event beat EB-RW-01964: a world introduction reveals a cost.		spine-derived-world-anchor	characters|world_introduction|quests	linked
