canonical_character_id	character_id	name	world_role	functional_role	book_anchor	region	house_pressure	background_function	timeline_phases	assigned_scene_count	assigned_scene_ids	relationship_layers	world_state_policy	provenance_status
VAR-CANON-13b96f0474be	WC04750	Aerfiradria4750	background_actor	map seller	B31	stone fen	Kyreal-pack	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B31_OP0001|B31_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-91c19588b93c	WC04751	Ashaelionquartziven4751	background_actor	cellar cook	B32	pocket sanctuary	Xethrolund-glyph	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B32_OP0001|B32_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-27059f9b0039	WC04752	Aeranorianhaloravel4752	background_actor	triage helper	B33	glass orchard	Pip-no-path	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B33_OP0001|B33_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-cb9c21aa62ac	WC04753	Ashaelionquartzarel4753	supporting_actor	faction runner	B01	neith edge	Mack-ground	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B01_C029|B01_C030|B01_C031|B01_C032	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-cb4af6514205	WC04754	Ashaeliongrovearel4754	background_actor	wolf-road scout	B02	willow-stone county	Dervish-glass	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B02_L029|B02_L030|B02_L031|B02_L032	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-3e0796e09aa6	WC04755	Aeranoramarbellion4755	background_actor	glyph apprentice	B03	last open gate	Vayne	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B03_L029|B03_L030|B03_L031|B03_L032	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-f97f5cb11dec	WC04756	Aerfiraianemberdion4756	background_actor	corridor child	B04	diamond breakland	Null-Heart	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B04_L029|B04_L030|B04_L031|B04_L032	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-6d8d3ef325be	WC04757	Ashanaramarrowiel4757	background_actor	field healer	B05	black-heart ridge	Iron-Song	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B05_R0003|B05_R0004|B05_R0005|B05_R0006	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-48ea4dfe951b	WC04758	Aeranorcorialarkion4758	supporting_actor	cavern farmer	B06	ash river	Wren-Ash	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B06_OP0001|B06_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-37ef91d45cb6	WC04759	Ashanarafenaen4759	background_actor	garden watcher	B07	morrow market	Thorn-Vayne	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B07_OP0001	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-d380e467fbba	WC04760	Aerdalenevaraashel4760	background_actor	stone archivist	B08	root vale	Marso-len	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B08_OP0001|B08_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-1c02218afcdf	WC04761	Aerfiraiancairnaria4761	background_actor	orchard guard	B09	ripper tunnel	Rolzen-line	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B09_OP0001|B09_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-06eb79d98d4f	WC04762	Aeranorianbrookaria4762	background_actor	sonomancy listener	B10	cello field	Kyreal-pack	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B10_OP0001|B10_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-9be55d0ee62d	WC04763	Aerdalenianashel4763	supporting_actor	tunnel witness	B11	blue-light road	Xethrolund-glyph	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B11_OP0001|B11_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-f1cb6f06fe4b	WC04764	Aerindraluthbellel4764	background_actor	threshold mason	B12	xeth glyph yard	Pip-no-path	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B12_OP0001|B12_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-22e35af793e6	WC04765	Ashaavelanormireion4765	background_actor	bookbinder	B13	stone fen	Mack-ground	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B13_OP0001|B13_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-5d7d005bb44e	WC04766	Ashaavelemberarel4766	background_actor	bridge keeper	B14	pocket sanctuary	Dervish-glass	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B14_OP0001|B14_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-a8f680285fb5	WC04767	Aerfiraamarbrinavel4767	background_actor	market singer	B15	glass orchard	Vayne	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B15_OP0001|B15_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-b75d784d5dc5	WC04768	Aermaelorlarkaen4768	supporting_actor	glass forge worker	B16	neith edge	Null-Heart	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B16_OP0001|B16_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-6526cc8f0b17	WC04769	Aeranoramarmosselle4769	background_actor	ripper survivor	B17	willow-stone county	Iron-Song	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B17_OP0001|B17_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-33ed39f8e88d	WC04770	Aerdalenevaralarkel4770	background_actor	map seller	B18	last open gate	Wren-Ash	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B18_OP0001|B18_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-7d419108ff7c	WC04771	Ashagalenfenarel4771	background_actor	cellar cook	B19	diamond breakland	Thorn-Vayne	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B19_OP0001|B19_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-2c697bafdcae	WC04772	Aeranoramarbrindria4772	background_actor	triage helper	B20	black-heart ridge	Marso-len	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B20_OP0001|B20_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-ccc80b824f02	WC04773	Aerdalenforgeavel4773	supporting_actor	faction runner	B21	ash river	Rolzen-line	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B21_OP0001|B21_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-568145e4d021	WC04774	Aerfiralarkiel4774	background_actor	wolf-road scout	B22	morrow market	Kyreal-pack	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B22_OP0001|B22_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-8d1d8d101571	WC04775	Aeranorevaradion4775	background_actor	glyph apprentice	B23	root vale	Xethrolund-glyph	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B23_OP0001|B23_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-b1bce15f7767	WC04776	Aerfiraamarlarkion4776	background_actor	corridor child	B24	ripper tunnel	Pip-no-path	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B24_OP0001|B24_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-b35a2460a9cf	WC04777	Aerindraamaravel4777	background_actor	field healer	B25	cello field	Mack-ground	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B25_OP0001|B25_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-21b9c78819da	WC04778	Aerindraaen4778	supporting_actor	cavern farmer	B26	blue-light road	Dervish-glass	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B26_OP0001|B26_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-53637ff1b700	WC04779	Ashaavelavel4779	background_actor	garden watcher	B27	xeth glyph yard	Vayne	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B27_OP0001|B27_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-f612f46d5c1b	WC04780	Aerfiraamaren4780	background_actor	stone archivist	B28	stone fen	Null-Heart	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B28_OP0001|B28_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-73806667110e	WC04781	Aermaelorhollowdria4781	background_actor	orchard guard	B29	pocket sanctuary	Iron-Song	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B29_OP0001|B29_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-df6046f97b2f	WC04782	Aeranorcoriaen4782	background_actor	sonomancy listener	B30	glass orchard	Wren-Ash	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B30_OP0001|B30_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
VAR-CANON-54f9c042bce7	WC04783	Ashajoradalenion4783	supporting_actor	tunnel witness	B31	neith edge	Thorn-Vayne	averaged_background_story_orbit_aesthetic_origin_distance	development|introduction|relationship_consequence|return_or_resolution	4	B31_OP0001|B31_OP0002	ally|rival|kin|mentor|dependent|faction|creature|location|world_system	background_actor_remains_coherent_until_promoted	complete_world_role_map
