merge_serial	book_num	dropped_scene_id	event_beat_id	beat_kind	character_links	relationship_links	anchor_scene_id	merge_reason	source_trace
CMP-BEAT-817b80d39053	24	B24_R0500	EB-12281	world_cost	wowas::pip_indalwin_willowjayce	0	B24_M008	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12281
CMP-BEAT-f565de81dc6a	24	B24_R0501	EB-12282	quest_revision		0	B24_M009	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12282
CMP-BEAT-321e529b59b5	24	B24_R0502	EB-12283	certainty_trade		0	B24_M010	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12283
CMP-BEAT-718b75ed3806	24	B24_R0503	EB-12284	creature_signal		0	B24_R0001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12284
CMP-BEAT-7ad61a8189f6	24	B24_R0504	EB-12285	consequence_record		0	B24_001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12285
CMP-BEAT-456a079a87be	24	B24_R0505	EB-12286	choice_pressure		0	B24_002	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12286
CMP-BEAT-ee5fd8eb3506	24	B24_R0506	EB-12287	relationship_obligation		0	B24_003	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12287
CMP-BEAT-6b764f5d067e	24	B24_R0507	EB-12288	ecology_response		0	B24_004	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12288
CMP-BEAT-2f88bc1d4894	24	B24_R0508	EB-12289	world_cost		0	B24_005	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12289
CMP-BEAT-ac9f5904d902	24	B24_R0509	EB-12290	quest_revision		0	B24_S001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12290
CMP-BEAT-156a005f7e3e	24	B24_R0510	EB-12291	certainty_trade	wowas::daisy_may_great_dane	0	B24_S012	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12291
CMP-BEAT-e47949a42c89	24	B24_R0511	EB-12292	creature_signal		0	B24_S024	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12292
CMP-BEAT-a0b5ef293e10	24	B24_R0512	EB-12293	consequence_record		0	B24_S048	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12293
CMP-BEAT-420a1860e36a	24	B24_R0513	EB-12294	choice_pressure		0	B24_S060	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12294
CMP-BEAT-db21f7c0d3f8	24	B24_R0514	EB-12295	relationship_obligation		0	B24_S072	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12295
CMP-BEAT-758fdca445fa	24	B24_R0515	EB-12296	ecology_response		0	B24_S084	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12296
CMP-BEAT-bd051235c3eb	24	B24_R0516	EB-12297	world_cost		0	B24_S096	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12297
CMP-BEAT-29ac2c1c5a53	24	B24_R0517	EB-12298	quest_revision	wowas::rylos_vayne_johnson | wowas::pip_indalwin_willowjayce	0	B24_S108	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12298
CMP-BEAT-35a1732050f2	24	B24_R0518	EB-12299	certainty_trade	wowas::neith_architect_mother	0	B24_S119	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12299
CMP-BEAT-0c096edc8efa	24	B24_R0519	EB-12300	creature_signal	wowas::pip_indalwin_willowjayce	0	B24_S120	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12300
CMP-BEAT-2bc1465d67bf	24	B24_R0520	EB-12301	consequence_record		0	B24_101	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12301
CMP-BEAT-f92b172ace94	24	B24_R0521	EB-12302	choice_pressure		0	B24_102	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12302
CMP-BEAT-a1e011e1500d	24	B24_R0522	EB-12303	relationship_obligation		0	B24_103	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12303
CMP-BEAT-35bf9cfab6f6	24	B24_R0523	EB-12304	ecology_response		0	B24_104	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12304
CMP-BEAT-6eaa5c658201	24	B24_R0524	EB-12305	world_cost		0	B24_105	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12305
CMP-BEAT-977c2a2bf984	24	B24_R0525	EB-12306	quest_revision		0	B24_106	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12306
CMP-BEAT-b6bea39de095	24	B24_R0526	EB-12307	certainty_trade	wowas::pip_indalwin_willowjayce	0	B24_107	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12307
CMP-BEAT-5e92437ba163	24	B24_R0527	EB-12308	creature_signal		0	B24_M001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12308
CMP-BEAT-986e186a62b0	24	B24_R0528	EB-12309	consequence_record		0	B24_M002	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12309
CMP-BEAT-c4d26a89ce7c	24	B24_R0529	EB-12310	choice_pressure		0	B24_M003	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12310
CMP-BEAT-a7548de67b03	24	B24_R0530	EB-12311	relationship_obligation		0	B24_M004	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12311
CMP-BEAT-2e00c5173a37	24	B24_R0531	EB-12312	ecology_response		0	B24_M005	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12312
CMP-BEAT-0531c3eced96	24	B24_R0532	EB-12313	world_cost		0	B24_M006	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12313
CMP-BEAT-9c6a5b73f690	24	B24_R0533	EB-12314	quest_revision		0	B24_M007	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12314
CMP-BEAT-20105b8e5269	24	B24_R0534	EB-12315	certainty_trade		0	B24_M008	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12315
CMP-BEAT-beea8c5aaf58	24	B24_R0535	EB-12316	creature_signal		0	B24_M009	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12316
CMP-BEAT-0dcee40d2ebd	24	B24_R0536	EB-12317	consequence_record	wowas::daisy_may_great_dane	0	B24_M010	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12317
CMP-BEAT-e6e0379f8045	24	B24_R0537	EB-12318	choice_pressure		0	B24_R0001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12318
CMP-BEAT-53c7f0e68b08	24	B24_R0538	EB-12319	relationship_obligation		0	B24_001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12319
CMP-BEAT-518d76efdfc5	24	B24_R0539	EB-12320	ecology_response		0	B24_002	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12320
CMP-BEAT-64d1e253320b	24	B24_R0540	EB-12321	world_cost		0	B24_003	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12321
CMP-BEAT-5be470ea240c	24	B24_R0541	EB-12322	quest_revision		0	B24_004	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12322
CMP-BEAT-eb0efe89aa46	24	B24_R0542	EB-12323	certainty_trade		0	B24_005	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12323
CMP-BEAT-2547d713aced	24	B24_R0543	EB-12324	creature_signal	wowas::rylos_vayne_johnson | wowas::pip_indalwin_willowjayce	0	B24_S001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12324
CMP-BEAT-8d4ca8a80954	24	B24_R0544	EB-12325	consequence_record	wowas::neith_architect_mother	0	B24_S012	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12325
CMP-BEAT-d0fa596b8b00	24	B24_R0545	EB-12326	choice_pressure	wowas::pip_indalwin_willowjayce	0	B24_S024	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12326
CMP-BEAT-43a9b02beec1	24	B24_R0546	EB-12327	relationship_obligation		0	B24_S048	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12327
CMP-BEAT-d6d86f346f67	24	B24_R0547	EB-12328	ecology_response		0	B24_S060	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12328
CMP-BEAT-f6938463ece6	24	B24_R0548	EB-12329	world_cost		0	B24_S072	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12329
CMP-BEAT-133bfa2aac8e	24	B24_R0549	EB-12330	quest_revision		0	B24_S084	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12330
CMP-BEAT-ab1b0cba87d0	24	B24_R0550	EB-12331	certainty_trade		0	B24_S096	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12331
CMP-BEAT-ce064b1ed4bc	24	B24_R0551	EB-12332	creature_signal		0	B24_S108	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12332
CMP-BEAT-ce2dc69e9e93	24	B24_R0552	EB-12333	consequence_record	wowas::pip_indalwin_willowjayce	0	B24_S119	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12333
CMP-BEAT-3703dcd6732e	24	B24_R0553	EB-12334	choice_pressure		0	B24_S120	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12334
CMP-BEAT-ff9f43724f18	24	B24_R0554	EB-12335	relationship_obligation		0	B24_101	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12335
CMP-BEAT-4e0829f84a19	24	B24_R0555	EB-12336	ecology_response		0	B24_102	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12336
CMP-BEAT-e198d638a3e7	24	B24_R0556	EB-12337	world_cost		0	B24_103	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12337
CMP-BEAT-b12727a3c81e	24	B24_R0557	EB-12338	quest_revision		0	B24_104	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12338
CMP-BEAT-e78edee2c887	24	B24_R0558	EB-12339	certainty_trade		0	B24_105	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12339
CMP-BEAT-911fe853a231	24	B24_R0559	EB-12340	creature_signal		0	B24_106	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12340
CMP-BEAT-bb150b8358c3	24	B24_R0560	EB-12341	consequence_record		0	B24_107	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12341
CMP-BEAT-869ae88323e8	24	B24_R0561	EB-12342	choice_pressure		0	B24_M001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12342
CMP-BEAT-b59eeb3ef678	24	B24_R0562	EB-12343	relationship_obligation	wowas::daisy_may_great_dane	0	B24_M002	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12343
CMP-BEAT-89edffa066ee	24	B24_R0563	EB-12344	ecology_response		0	B24_M003	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12344
CMP-BEAT-763fa0e2df22	24	B24_R0564	EB-12345	world_cost		0	B24_M004	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12345
CMP-BEAT-61d8e4ab85d6	24	B24_R0565	EB-12346	quest_revision		0	B24_M005	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12346
CMP-BEAT-0747bcdae9ee	24	B24_R0566	EB-12347	certainty_trade		0	B24_M006	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12347
CMP-BEAT-515e06b7665a	24	B24_R0567	EB-12348	creature_signal		0	B24_M007	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12348
CMP-BEAT-7cb5f845353b	24	B24_R0568	EB-12349	consequence_record		0	B24_M008	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12349
CMP-BEAT-709098d7d659	24	B24_R0569	EB-12350	choice_pressure	wowas::rylos_vayne_johnson | wowas::pip_indalwin_willowjayce	0	B24_M009	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12350
CMP-BEAT-217fbddbf71a	24	B24_R0570	EB-12351	relationship_obligation	wowas::neith_architect_mother	0	B24_M010	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12351
CMP-BEAT-abc94dcfa976	24	B24_R0571	EB-12352	ecology_response	wowas::pip_indalwin_willowjayce	0	B24_R0001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12352
CMP-BEAT-b6228ae81a6f	24	B24_R0572	EB-12353	world_cost		0	B24_001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12353
CMP-BEAT-108f4953ab6c	24	B24_R0573	EB-12354	quest_revision		0	B24_002	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12354
CMP-BEAT-bb6cab11c2c3	24	B24_R0574	EB-12355	certainty_trade		0	B24_003	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12355
CMP-BEAT-4c74b6d1bcbd	24	B24_R0575	EB-12356	creature_signal		0	B24_004	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12356
CMP-BEAT-58293015fa7b	24	B24_R0576	EB-12357	consequence_record		0	B24_005	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12357
CMP-BEAT-cb6c131d2439	24	B24_R0577	EB-12358	choice_pressure		0	B24_S001	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12358
CMP-BEAT-513d4507ef9a	24	B24_R0578	EB-12359	relationship_obligation	wowas::pip_indalwin_willowjayce	0	B24_S012	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12359
CMP-BEAT-fa02535d2d25	24	B24_R0579	EB-12360	ecology_response		0	B24_S024	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12360
CMP-BEAT-1c09f83f8dff	24	B24_R0580	EB-12361	world_cost		0	B24_S048	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12361
CMP-BEAT-3e24cb2c022e	24	B24_R0581	EB-12362	quest_revision		0	B24_S060	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12362
CMP-BEAT-be77fd49edd4	24	B24_R0582	EB-12363	certainty_trade		0	B24_S072	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12363
CMP-BEAT-49d8845db1d2	24	B24_R0583	EB-12364	creature_signal		0	B24_S084	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12364
CMP-BEAT-72a41285d198	24	B24_R0584	EB-12365	consequence_record		0	B24_S096	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12365
CMP-BEAT-7ea3615bdfee	24	B24_R0585	EB-12366	choice_pressure		0	B24_S108	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12366
CMP-BEAT-33e24df82ae0	24	B24_R0586	EB-12367	relationship_obligation		0	B24_S119	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12367
CMP-BEAT-b37f9da39e40	24	B24_R0587	EB-12368	ecology_response		0	B24_S120	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12368
CMP-BEAT-cbe4c0cbc96b	24	B24_R0588	EB-12369	world_cost	wowas::daisy_may_great_dane	0	B24_101	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12369
CMP-BEAT-19a2da432505	24	B24_R0589	EB-12370	quest_revision		0	B24_102	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12370
CMP-BEAT-65d808a65ddb	24	B24_R0590	EB-12371	certainty_trade		0	B24_103	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12371
CMP-BEAT-aacc0ae45ba2	24	B24_R0591	EB-12372	creature_signal		0	B24_104	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12372
CMP-BEAT-97557dd5ad82	24	B24_R0592	EB-12373	consequence_record		0	B24_105	generated beat merged into existing scene anchor; no scene target inflation	|event_beat:EB-12373
